Time Steps,h
20,"[0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987]"
21,"[ 3.1865191e-01  3.1817889e-01  3.1609395e-01  3.1774160e-01
 -6.5880785e+00  3.1881273e-01  3.3563310e-01  3.3944175e-01
  3.3923852e-01 -7.0857892e+00  3.1936538e-01 -8.2998573e+01
 -1.5745774e+01 -1.4516306e+00 -1.2916681e+00  2.3312883e-01
  3.1944904e-01  3.1713128e-01  3.1825036e-01 -1.7151988e+04
  3.1861374e-01  3.3656466e-01 -7.7688184e+00 -2.0151157e+00
  3.1837726e-01 -7.2074175e+00  3.1827414e-01  3.0868399e-01
  3.1149471e-01  3.3754799e-01  3.1288689e-01 -4.2021736e+01
 -4.9677876e+01  3.3865622e-01  3.3947444e-01  1.6890451e-01
  3.1638733e-01  3.1948251e-01  2.9998985e-01 -6.8298697e-02
 -1.0385792e+05  3.3808422e-01 -1.5474268e+00 -6.8541183e+00
 -7.9315335e-02  3.1781682e-01  3.1671831e-01  3.3926836e-01
 -6.7880718e+03 -9.4651299e+00  3.1636706e-01 -5.0751391e+04
 -1.1386200e+01  3.3845574e-01 -2.9479092e-01  3.3942685e-01
  3.3384815e-01  3.1741723e-01 -7.3186964e-02 -9.0165734e-02
  3.1783336e-01  3.1897262e-01  3.3841127e-01 -1.1215972e+00]"
22,"[ 3.28453422e-01  3.41931373e-01  3.37909490e-01  3.40866417e-01
  8.79063010e-02  3.42682630e-01  3.36049825e-01 -5.14331360e+02
  3.24698478e-01 -7.09099174e-01  3.44550520e-01 -2.12482700e+01
 -5.60078064e+02  2.48766825e-01  2.40530342e-01 -2.36151406e+04
  3.44632983e-01  3.39213312e-01  3.41679424e-01 -5.64216385e+01
  3.42410088e-01  3.37939769e-01 -6.60132422e+03 -5.77206469e+00
  3.42649639e-01  2.30935812e-02  3.41707438e-01  3.19607437e-01
 -1.99159489e+01 -2.24145075e+06 -6.71232788e+02 -3.55305147e+00
 -2.37666559e+00  3.43218148e-01  3.45391214e-01  3.38246524e-01
  3.22978079e-01 -7.02029514e+00  3.40899765e-01  2.59908020e-01
 -3.23907166e+02 -1.37858850e+03  2.31848225e-01  3.28330994e-02
 -2.63852168e+04  3.41073483e-01  3.39289546e-01  3.44287753e-01
 -3.73782310e+01 -2.15135605e+02 -8.87533789e+03 -1.65510117e+02
 -4.55583334e-01 -2.41503188e+05  3.43447357e-01  3.44635189e-01
  3.32412183e-01  3.40098202e-01  2.36339018e-01 -9.83498340e+03
  3.41663033e-01  3.43505561e-01  3.41088086e-01 -1.30497465e+01]"
23,"[ 3.35601628e-01 -1.13874054e+00  3.24235588e-01 -4.56958649e+02
 -3.77939795e+03 -4.47893812e+05  3.36938590e-01 -3.62779200e-01
  3.33707184e-01  4.09382880e-02 -3.83449249e+01 -3.25219035e-01
 -2.40196808e+02 -3.78567696e+00 -4.83901660e+03 -2.49691544e+02
  3.48801196e-01  3.26133132e-01  3.44696313e-01  1.53648660e-01
  3.46846581e-01  3.39586079e-01 -5.70246887e+01 -6.20159507e-03
  3.46256942e-01  2.64790773e-01  3.29487920e-01 -3.35095062e+02
 -4.65592346e+01 -1.26032440e+02 -1.70129105e+02 -5.79310083e+00
 -1.72917862e+01  3.26420933e-01  3.49323630e-01  3.48422021e-01
 -1.05983906e+01  2.84827054e-01  3.46345663e-01  3.20652187e-01
 -4.16100264e+00 -5.53289688e+04 -1.33438736e+02  2.69550860e-01
 -7.44640381e+02  3.43969882e-01 -3.31161537e+01  3.47966373e-01
 -1.31443634e+01 -1.63452399e+00 -1.88615742e+01 -1.59337234e+00
  1.61544681e-01 -2.51077061e+01 -3.17934608e+00 -1.15292496e+02
  3.32325459e-01 -1.60539383e+02  3.28394413e-01 -1.58943314e+02
  3.44857603e-01  3.47087443e-01 -1.29031696e+01  3.13986301e-01]"
24,"[ 3.3740851e-01  3.2295686e-01  3.3917680e-01 -1.2803546e+00
 -8.0338394e+01 -1.7088184e+03  3.3648351e-01  3.0135384e-01
  3.3866864e-01 -1.2473726e+04 -6.4973645e+00 -3.9634500e+00
 -6.0647612e+00 -1.1537992e+00 -3.7735432e+01 -2.2719774e+00
 -2.1495127e+04  3.2842112e-01  3.2475257e-01  1.9929130e-01
 -1.5501876e+03  3.1942385e-01 -5.1850665e-01  2.7960590e-01
  3.4710819e-01  3.1871465e-01  3.3908409e-01 -1.3775066e+00
 -2.5290966e-02 -2.3536911e+00 -5.4688381e+01 -2.3872155e-01
 -7.8259270e+01  3.3831033e-01  3.5040334e-01  3.4874731e-01
  2.4211791e-01  3.2863265e-01  3.4587345e-01  3.4227392e-01
 -1.8115353e+01 -4.0868881e+02 -8.5532045e+00  3.0980057e-01
 -8.5755320e+00 -4.5476440e+01 -3.3273072e+00  3.5088789e-01
 -1.1107084e+00 -4.2589879e-01 -1.2058705e-02 -7.0474279e-01
 -1.5954911e+05  2.2408192e-01  4.0233910e-02 -8.8193207e+00
  3.3130807e-01 -1.8146353e+01  3.4212610e-01  5.8726251e-02
  3.4570506e-01 -3.3170834e+02 -4.4536662e+00  3.4934050e-01]"
25,"[ 3.3589259e-01  3.2217762e-01 -1.9362682e-01  1.8759489e-01
 -2.0285830e+00 -1.9144587e+01  3.1586081e-01 -2.6587520e+04
  3.4736851e-01 -4.2447662e+01  2.2822785e-01 -2.2531770e+02
 -2.4237089e+00  3.5467303e-01  2.6526549e-01 -1.3329854e+00
 -6.7207283e+01  3.3832055e-01 -9.2201824e+07  3.1903315e-01
 -7.8812390e+02  3.3181313e-01 -2.7036675e+03 -2.3298971e+04
  3.4724778e-01 -2.1527312e+05  3.1696197e-01  3.5613742e-01
  4.7520578e-02 -3.4748089e-01 -1.1736740e+00 -1.2722011e+02
 -2.1417069e-01  3.4573919e-01  3.4123281e-01 -4.0947344e+05
 -7.9429502e+03  3.4607288e-01  3.4508634e-01 -4.1184590e+04
 -3.5045505e+00 -2.2686636e-01  1.5093794e-01 -8.1792503e+01
 -5.2521486e+00 -9.5474653e+00 -3.1560975e-01 -2.7090497e+02
  2.7307767e-01 -8.8692310e+06  1.4234355e-01  1.0635060e-01
 -2.5515836e+02  2.2571516e-01  2.7325699e-01 -1.4925153e+04
  3.3055398e-01 -1.3646854e+00 -5.2899876e+01 -2.1121645e-01
  3.4563074e-01 -8.8887815e+00 -4.8286747e+01  3.5277465e-01]"
26,"[-1.5813716e+02  3.3624977e-01 -3.5989618e+02  2.7931285e-01
  2.5324446e-01 -9.1642714e+00  3.2837129e-01 -7.7997937e+00
  3.4891680e-01 -1.3495123e+03  3.0573159e-01 -1.0729931e+06
 -1.1115664e-01  3.5374063e-01  2.7241069e-01  5.8985591e-02
 -4.1924447e-02  3.4073219e-01 -3.9789924e+03  3.3661798e-01
 -1.4589938e+00  3.3725083e-01 -8.2836082e+01 -5.7746788e+01
  3.4737375e-01 -2.9122449e+02  3.2902357e-01  2.8667939e-01
  3.0407983e-01 -1.9117220e+01 -2.2608340e-01 -6.8157326e+01
  1.7160970e-01 -5.6048005e+06 -3.4886642e+00 -8.1849048e+02
 -8.5403091e+01  3.4956300e-01  3.2467130e-01 -1.7387553e+02
 -4.1171300e-01 -1.1177319e+00  2.3695266e-01 -2.9446494e+02
 -5.5496776e-01 -1.0449550e+01 -1.6256078e+00 -8.2438593e+00
 -6.1262406e+05 -1.9254280e+03 -1.0053586e+07 -4.5403619e+00
 -3.8930297e+00  3.1416455e-01  3.2739675e-01 -3.0508026e+02
  3.3012062e-01 -1.9587028e-01 -4.6322608e-01  3.0242485e-01
  3.4564355e-01  2.2480740e-01 -1.6198132e+00 -5.4896007e+00]"
27,"[-5.6683016e-01  3.4329063e-01 -3.4250526e+00  3.2285547e-01
  3.2675299e-01 -1.6141251e+00  3.0603465e-01  1.0695332e-01
 -4.2269985e+03 -1.5071200e+01 -7.4961677e+00 -5.3747616e+01
 -1.3275623e+03  3.5212025e-01  3.4997615e-01 -1.7933647e+02
  8.5826337e-02 -6.6566289e+04 -8.9447227e+01  3.3910894e-01
 -5.8526337e+02  3.3871928e-01  3.4261876e-01 -8.2111448e-02
  3.4744442e-01 -4.5131378e+00  3.3445746e-01  3.3322537e-01
  3.5447669e-01 -7.7590442e-01  2.5733188e-01 -2.8697071e+00
  2.9894724e-01 -3.1360635e+02  2.5616708e-01 -1.2160922e+01
  3.3081368e-01  3.5023248e-01 -4.1320461e+01 -3.3313441e+00
 -7.3391929e+03 -3.9275262e+04  3.4425664e-01 -4.9473953e+00
 -4.3407936e+00 -1.5586352e-01  3.4144834e-01 -9.0229428e-01
 -6.5679512e+01 -1.7303022e+01 -7.8691974e+02 -3.0637159e+00
 -1.2067002e+00  3.4094942e-01  3.4304830e-01 -3.7721577e+00
  3.5312635e-01 -3.4576512e+05  4.3206811e-02 -1.4001057e+02
  3.4560254e-01  3.1306666e-01 -3.5265164e+04 -6.0529995e-01]"
28,"[ 2.27481246e-01  3.45249206e-01  3.39305162e-01  3.37024212e-01
  3.36455703e-01  7.88317323e-02  3.54361206e-01  2.45107949e-01
 -1.03171729e+03 -1.88853741e-01 -4.73960781e+00 -5.64682198e+00
 -5.05009890e-01  3.49153847e-01 -5.82004219e+04 -3.65348877e+02
  2.89826930e-01 -8.11932068e+02 -2.02665596e+01  2.50135452e-01
 -1.60808802e+00  3.38957906e-01 -1.94153141e+05  1.20175943e-01
  3.47427726e-01 -1.23742807e+00  3.42934877e-01 -3.94902420e+00
 -5.49748564e+00 -7.70770874e+01  3.26685667e-01 -6.92016840e-01
  3.06965768e-01 -6.32033491e+00  3.23130697e-01 -3.57831812e+00
 -4.54338789e-02  3.50177228e-01  2.87927568e-01 -5.29480815e-01
 -1.29693604e+02 -4.07270721e+02  3.58425766e-01  2.66475528e-01
 -4.12287891e-01 -9.19407812e+03  3.21173549e-01  8.16715956e-02
 -2.73866296e-01 -5.51086521e+00 -1.30912533e+01  8.59801173e-02
 -1.05707884e-01  3.57567072e-01  3.47185582e-01 -2.22883892e+00
  3.58371824e-01 -2.67921509e+02  2.88236558e-01 -1.16526588e+02
  3.45551789e-01 -1.74196320e+01 -1.40550585e+01 -2.97946460e+03]"
29,"[ 3.0228084e-01 -2.4220141e+04  3.3211085e-01  3.4160140e-01
  3.3864060e-01  3.2590249e-01  3.5840261e-01  3.1453753e-01
 -2.5886265e+01  3.1884313e-02  2.5379196e-01 -1.0953544e+01
  1.7628521e-01  3.4821257e-01 -4.2270294e+01 -3.5339742e+00
  3.4185529e-01 -2.1845772e+01 -3.8947873e+00 -9.8786950e-03
  3.1896931e-01  3.5524011e-01 -2.9788038e+01 -1.5532996e+02
  3.4741613e-01 -1.3066649e-02  3.4462231e-01 -2.3370652e+00
 -1.6902812e+02 -4.4165516e+00  3.2139391e-01 -4.1965127e-02
 -1.0903053e+03 -8.6981452e-01  3.4010997e-01 -3.9217401e-01
 -5.7781274e+02  3.5012230e-01  3.4575760e-01  1.2915394e-01
 -7.4168646e-01 -8.5156873e+02  3.5976988e-01  3.0777046e-01
  2.3936811e-01 -8.6454552e+01  3.4332687e-01  3.1243384e-01
 -6.4794366e+02 -4.2778330e+03 -3.4835711e+00 -8.9839983e-01
  2.6870987e-01  3.5926366e-01 -9.3174365e+02 -1.0045490e-01
  3.5975605e-01 -5.7216392e+00 -4.2364829e+03 -4.2221150e+00
  3.4553248e-01 -3.6538094e-02 -1.5192351e+01 -3.6045267e+02]"
30,"[ 3.0153006e-01 -2.0864395e+02  3.5521495e-01  3.4324083e-01
  3.5504782e-01 -4.9802231e+03  3.5975882e-01  3.3813512e-01
 -1.0539924e+01  2.6319057e-01 -3.4643860e+01 -6.5192566e+00
  3.1724060e-01  3.4798753e-01 -3.4514272e-01 -2.4246191e+04
  3.4896028e-01 -3.8501906e+00 -1.9456792e-01  3.4853810e-01
  3.5367918e-01  3.5880634e-01 -2.5929952e+00 -5.7531633e+00
  3.2705250e-01  2.8645602e-01  3.2712501e-01  2.4587190e-01
 -3.0194440e+00 -3.0615211e-01  3.3619484e-01  1.3673556e-01
 -3.8151737e+01  4.8116446e-02  3.4853339e-01 -3.3898120e+02
 -3.2720512e+01  3.5009712e-01  3.4847522e-01  3.0378437e-01
 -1.6379952e-02 -6.0326872e+00  3.5995618e-01  3.2997337e-01
  3.3216396e-01 -1.3686231e+00  3.5521126e-01  3.4045899e-01
 -3.7543774e+01 -7.2614512e+00 -3.8747972e-01 -1.1259164e+00
  3.0169705e-01 -6.1470863e+04 -2.4184822e+01  2.7311265e-01
  3.5995081e-01 -1.2575003e+00 -1.9174770e+02 -1.0612625e+00
  3.4553540e-01 -2.4674900e+01 -7.2999507e-02 -2.7203316e+01]"
31,"[ 3.2072157e-01 -5.3223319e+00  3.5962519e-01  3.4389189e-01
  3.5876960e-01 -4.3235485e+01  3.5996151e-01  3.4428394e-01
 -1.1487586e+00  3.3071184e-01 -8.2302999e+00 -6.3873518e-01
  3.5063815e-01  3.4793341e-01  2.7683407e-01 -2.2059206e+02
  3.5008949e-01 -5.5088258e-01 -1.2437039e+03  3.5476416e-01
  3.4542865e-01  3.5982564e-01  4.7659814e-02  3.5733688e-01
  3.3286157e-01  3.3445260e-01  3.3818936e-01  3.0737224e-01
  1.2953433e-01  1.7547944e-01 -1.5753745e+01  3.5601130e-01
 -2.3619354e-01  3.0138707e-01  3.2932115e-01 -3.7833195e+00
 -3.3499188e+00  3.5008621e-01  3.4632730e-01  3.3621377e-01
  2.9933333e-01 -1.3058782e-03  3.5999095e-01  3.4539357e-01
  3.4287840e-01 -1.9491529e-01  3.5894439e-01  3.4601602e-01
  2.0793821e-01 -9.2900336e-01  2.6099995e-01  2.0730996e-01
  3.2165760e-01 -9.6295782e+02 -3.2994866e-02 -1.1900294e+03
  3.5999015e-01  7.8470647e-02 -2.4112988e+00  1.8363357e-01
  3.2515484e-01  1.7532003e-01  2.5739992e-01 -7.6486869e+00]"
32,"[ 3.4153125e-01 -7.0793438e-01 -2.2708853e+02  3.5624048e-01
  3.5981661e-01 -2.5673413e-01  3.5999262e-01  3.4603256e-01
  1.2360935e-01 -7.0703339e+01 -1.7280382e-01  2.9818755e-01
  3.5831738e-01  3.2802314e-01  3.4688947e-01 -3.2509360e+00
  3.5031110e-01  2.4284743e-01 -1.7298952e+00  3.5951161e-01
  3.4052885e-01  3.5997108e-01  2.8946370e-01  3.5052389e-01
  3.4364942e-01  3.4463519e-01  3.4333307e-01  3.5122415e-01
  2.9816869e-01  3.3240151e-01  3.5458308e-01 -3.9548141e+04
  1.8940240e-01  3.3614480e-01  3.3572814e-01  3.3922389e-01
 -5.5430269e-01  3.3011425e-01  3.5660642e-01  3.4388143e-01
  3.5157850e-01 -3.8839772e+05  3.5999811e-01  3.4622404e-01
 -2.1713881e+04 -2.0959064e+02  3.5986444e-01  3.4795731e-01
  5.0441891e-02 -2.5194875e+03  3.4381670e-01  3.2871193e-01
  3.5371014e-01 -2.5431492e+01  1.0317069e-01 -1.4812808e+01
  3.5999796e-01 -2.5233728e+02 -1.0925020e+00 -1.7873147e+03
  3.4502649e-01 -1.6240145e+04 -6.3981613e+04 -1.0707572e+03]"
33,"[ 3.5615766e-01  9.5972061e-02 -3.0687165e+00  3.5906532e-01
  3.5996938e-01 -5.9999824e-03  3.5999846e-01  3.4673887e-01
  2.7112943e-01 -3.4889913e+00  2.0427710e-01 -6.4306305e+02
  3.5966191e-01  3.4044594e-01  3.5228848e-01 -4.0716749e-01
  3.5035926e-01  3.4162679e-01  2.9091588e-01  3.5997215e-01
  3.3952612e-01 -2.2500987e+00  3.3622506e-01 -5.7667767e+02
  3.4657443e-01  3.4741104e-01 -1.1229111e+01  3.5873413e-01
  3.4786013e-01  3.5565585e-01  3.4984219e-01 -1.3151419e+02
  3.4147924e-01  3.4318408e-01  3.4713870e-01  3.1145069e-01
 -1.0116310e+02  3.4246933e-01  3.5841909e-01  3.4656331e-01
  3.5850742e-01 -4.9392142e+02  3.5999960e-01  3.2735452e-01
 -3.3850409e+02 -6.5212250e+00  3.5997993e-01  3.4871075e-01
  3.0184427e-01 -1.0214686e+02  3.5684747e-01  3.5468176e-01
  3.5769856e-01 -4.4789195e+00 -7.5345981e+03  1.3424291e-01
  3.5999957e-01 -4.9734368e+00  1.3745499e-01 -3.1576597e+01
  1.9461042e-01 -4.3797818e+02 -1.9062846e+02 -2.6517075e+01]"
34,"[ 3.5912761e-01  3.1721845e-01  3.5495326e-01  3.5987797e-01
  3.5999399e-01 -1.7376211e+04  3.5999969e-01  3.4700331e-01
 -2.0679407e+01  2.7601898e-01  3.3769959e-01 -2.3314293e+01
  3.5992876e-01  3.4610680e-01  3.4845984e-01  1.9956675e-01
  3.5037124e-01  3.5649091e-01  3.4099489e-01  3.5999823e-01
  3.4606478e-01  2.4769107e-01  3.4562686e-01 -1.4721684e+00
  3.4707737e-01  3.4833997e-01 -2.9138035e-01  3.5976705e-01
  3.5833749e-01  3.5913694e-01  3.4701425e-01 -1.2332357e+00
  3.5880610e-01  3.4580702e-01  3.4970012e-01  3.3856454e-01
 -6.5374956e+00  3.5781571e-01  3.5990140e-01  3.2750064e-01
  3.5968870e-01 -8.6838923e+00  3.5999992e-01  3.3954254e-01
 -2.9498792e+00  3.5872090e-01  3.5999629e-01 -1.3387142e+05
  3.4191939e-01  2.9786947e-01  3.5931903e-01  3.5897863e-01
  3.5978225e-01 -6.8369770e-01 -1.0673509e+01 -9.7893481e+02
  3.5999992e-01  3.2370123e-01  3.1182671e-01  3.5463896e-01
  3.0475125e-01 -5.0471315e+00 -1.1701651e+00 -3.3070332e-01]"
35,"[ 3.5989341e-01 -5.2400336e+00  3.4340307e-01  3.5998222e-01
  3.5999876e-01 -4.6515511e+01  3.5999995e-01 -5.3454089e+02
  3.4932360e-01  3.2797292e-01  3.5645983e-01 -2.2833854e-01
  3.5998499e-01  3.4785360e-01  3.5704604e-01  3.4860390e-01
  3.2997724e-01  3.5924336e-01 -2.0496599e+02  3.5999981e-01
  3.3414811e-01  3.5056558e-01  3.2764396e-01  3.2373843e-01
  3.4719977e-01  3.4866941e-01  2.8339720e-01 -1.2935863e+03
 -7.6791855e+01 -2.5386901e+00  3.5733312e-01 -3.2112604e-01
 -2.7484104e+03 -1.9189026e+01 -3.3242950e+01 -1.2591119e+03
  3.5007569e-01  3.5937935e-01  3.5998672e-01  3.4044337e-01
  3.5993364e-01 -2.0459890e+00 -1.2475696e+00  3.4505096e-01
 -1.7127875e+00  3.3033910e-01  3.5999924e-01 -1.8053893e+02
  3.4730116e-01 -1.3511962e-01  3.5985246e-01  3.5978463e-01
 -2.3361474e-01  2.2470893e-01  1.3160855e-02 -2.0038266e+00
  3.5999998e-01  3.4110790e-01  3.3744633e-01 -4.9387789e+00
  3.5933089e-01 -3.1315422e+00 -1.3299014e+01  1.0038394e-01]"
36,"[ 3.5998586e-01 -4.3898541e-01  3.5789922e-01  3.5999674e-01
  3.5999975e-01 -1.5671271e-01  3.5999998e-01 -2.9799244e+01
  3.5876226e-01  3.5462004e-01 -3.5152672e+01  1.2640920e-01
  3.5999686e-01 -6.3805046e+00  3.5917997e-01  3.5938588e-01
  3.4243333e-01  3.5983598e-01 -1.1945026e+00  3.5999998e-01
  3.4235057e-01 -9.7133720e+01  3.5688201e-01 -4.9046357e+03
 -4.9736572e+02  3.2855994e-01 -9.3380872e+02 -1.0406416e+02
 -5.3223567e+00 -3.1006324e-01  3.5925201e-01  2.3919837e-01
 -3.4095074e+02 -1.2234746e+01 -3.3195801e+00 -3.1761484e+00
  3.2408085e-01  3.5994720e-01  3.5999766e-01  3.4635371e-01
  3.5998601e-01 -1.1642197e-01 -2.7677530e-01 -9.1611981e-01
  2.9450744e-02 -3.9854622e-01  3.5999984e-01 -2.9756913e+00
  3.4806710e-01  3.0292237e-01  3.5996875e-01  3.5995460e-01
  2.9459453e-01  3.3867851e-01 -1.2138125e+00  1.1148906e-01
  2.3287357e-01  3.5692990e-01 -6.2161555e+04 -1.8825227e-01
  3.5951817e-01 -2.4354863e-01 -1.7268044e-01  3.0156183e-01]"
37,"[ 3.5999751e-01  2.8482082e-01  3.5983515e-01  3.5999933e-01
  3.5999995e-01  2.6791763e-01  3.6000001e-01 -2.9224262e+00
  3.5960528e-01  3.5909477e-01 -2.9113184e+01  3.2244307e-01
  3.5999933e-01 -1.4725674e+00 -4.6808815e+01  3.5996267e-01
  3.4822792e-01  3.5996523e-01  3.5751799e-01  3.6000001e-01
  3.4612194e-01 -6.4253378e-01  3.5894117e-01 -2.4846043e+01
 -2.6624331e+00  3.4153003e-01 -5.8467712e+00 -5.2562947e+00
 -2.1039629e-01  3.3844873e-01  3.5991865e-01  3.4367657e-01
 -2.5913563e+01 -2.5752699e-01  2.8158349e-01 -6.7741904e+00
  3.5619220e-01  3.5999650e-01  3.5999963e-01  3.4803408e-01
 -3.4802044e+01  2.9718089e-01  3.2486716e-01  1.9554567e-01
 -3.6360512e+00 -2.2169352e-02  3.5999998e-01 -6.4850473e-01
  3.4813648e-01  3.5673365e-01  3.5999346e-01  3.5999057e-01
  3.5665894e-01  3.5589510e-01  3.4845775e-01  2.7592045e-01
  3.5220307e-01  3.5961756e-01 -2.0886467e+02  3.5154676e-01
  3.5995424e-01  2.4787900e-01 -6.2153559e+00  3.4997272e-01]"
38,"[ 3.5999951e-01 -3.2347314e+03  3.5998407e-01  3.5999987e-01
  3.6000001e-01 -2.4936829e+00  3.6000001e-01 -4.5702726e-01
  3.5994795e-01  3.5982060e-01 -7.6054823e-01  3.5390604e-01
  3.5999987e-01  2.3318559e-01 -3.8479858e+01  3.5999569e-01
  3.4987119e-01 -1.0112285e+01  3.5472500e-01  3.6000001e-01
  3.5740793e-01  3.5919869e-01  3.5989222e-01  2.2858685e-01
  3.5305145e-01  3.4676281e-01  2.8343147e-01 -1.4294484e+00
  2.1514674e-01 -1.7925853e+02  3.5999072e-01  3.5727459e-01
 -6.9227891e+00  1.5658888e-01  3.3015108e-01  3.1701759e-01
  3.5977194e-01  3.5999969e-01  3.5999990e-01  3.4836963e-01
 -1.6674956e+00  3.4974262e-01  3.4895861e-01  3.3025965e-01
 -7.0299754e+00  3.5092315e-01  3.6000001e-01  1.2058720e-01
  3.5729948e-01  3.5985979e-01  3.5999861e-01  3.5995218e-01
 -2.6879987e+02  3.5912114e-01  3.5262170e-01  3.2167614e-01
  3.5892922e-01  3.5993853e-01 -1.9022373e+00  3.5432976e-01
  3.5999736e-01  3.2420546e-01  1.6181058e-01  3.5819674e-01]"
39,"[ 3.5999990e-01 -8.8495913e+00  3.5999751e-01  1.0207295e-03
  3.6000001e-01 -9.4791150e-01  3.6000001e-01  2.5355965e-01
  3.5999238e-01  3.5996261e-01 -3.7559390e-02  3.5880470e-01
  3.5999998e-01  3.2296485e-01 -1.3656939e+00  3.5999921e-01
  3.5013947e-01 -8.3629775e-01  3.5920492e-01  3.6000001e-01
  3.5925448e-01  3.5618100e-01  3.5999003e-01  3.1172204e-01
  3.4941122e-01  3.4854555e-01  3.2203454e-01  2.1421485e-01
  3.4050238e-01 -4.2318330e+00 -2.5852740e+02  3.5944140e-01
 -6.1309791e-01  3.3290434e-01  3.4979782e-01 -2.2737389e+02
 -3.2734756e+03  3.5999995e-01  3.5999998e-01  3.5737219e-01
  1.3294183e-01  3.5796168e-01  3.5848060e-01 -6.4397550e+00
  2.4573855e-01  3.5433984e-01  3.6000001e-01  3.3166870e-01
  3.5925758e-01  3.5999504e-01  3.5999939e-01 -1.3478899e+04
 -9.6472001e-01  3.5980898e-01  3.5119420e-01  3.3460265e-01
  1.2132752e-01  3.5998797e-01 -6.8051863e-01  3.5943732e-01
  3.5999987e-01 -1.0540978e+01 -5.4431631e+03  3.5963279e-01]"
40,"[0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987]"
41,"[ 3.1804731e-01 -1.3054643e+00  3.1884605e-01  3.1664866e-01
  2.9652488e-01 -7.7102294e+00  3.3134255e-01  3.1545049e-01
 -7.2968798e+00  3.1713128e-01  3.2604021e-01  3.3761254e-01
  3.1797948e-01  3.3865255e-01  3.3902055e-01 -6.5539032e-02
 -1.4904170e+03  3.1916907e-01  4.7843784e-02  3.3841130e-01
 -1.2212720e+01  3.1699368e-01  1.6416965e-01  3.3865622e-01
  3.1850684e-01  3.3789101e-01  3.1968626e-01 -2.2921121e+02
  3.1528953e-01  3.3150649e-01  3.3743942e-01  3.3806705e-01
  3.3865255e-01  3.1925511e-01  9.3924552e-02  3.3859953e-01
  3.1807673e-01  3.3789101e-01  3.1906125e-01  3.3726645e-01
 -9.1343203e+00  3.3947244e-01  3.1884605e-01 -1.3386275e+02
  3.1823042e-01 -5.7409282e+00 -7.8526444e+00  3.1881952e-01
  2.9897785e-01  3.3903253e-01  5.3412050e-02  3.1639132e-01
 -3.5236011e+02  3.1784710e-01  3.3859187e-01  3.3955628e-01
 -3.3317014e+03 -2.1201777e+01  3.3806705e-01  3.3791780e-01
  3.1741723e-01  3.1821328e-01  3.1900671e-01 -7.3190403e-01]"
42,"[-2.5348654e+00  3.3014292e-01  3.4307000e-01 -3.6324783e+02
  3.2862991e-01 -1.5980625e-01  3.2673118e-01 -2.0374708e+00
  1.5530884e-02  3.3913293e-01  3.2613137e-01  3.2006651e-01
  1.9376452e-01 -1.6099411e+01  3.4368303e-01  2.2651647e-01
 -2.0901926e+01  3.4420803e-01  2.6005271e-01  3.2256949e-01
 -1.6396042e+05  3.3900371e-01  3.3740693e-01 -1.1050715e+05
  3.4274930e-01  3.4168950e-01  3.4461227e-01 -1.9763773e+02
  3.2116735e-01 -1.5667322e+03  3.4066856e-01  3.2102478e-01
  3.4254232e-01  3.4420070e-01  2.8866228e-01  3.2291311e-01
  3.2751065e-01  3.2140255e-01  3.4387660e-01  3.3947703e-01
 -1.6295642e-01  3.4384120e-01  3.4354168e-01 -8.5070133e+00
  3.4239307e-01 -1.8631629e+04 -5.4191984e+04  3.2885244e-01
  3.4132123e-01  3.4351316e-01 -3.7512922e+04 -1.3072265e+04
 -3.7846508e+00 -4.5502216e-02  3.4273264e-01 -6.9294281e+01
 -2.6675522e+01 -1.1240239e+00  3.4185889e-01  3.4132004e-01
  2.1627808e-01  2.2615695e-01  3.4387374e-01  3.2748505e-01]"
